Campus,Identificador,Codigo_Curso,Curso,Ano_Admissao,Sem_Admissao,Codigo_Forma_Ingresso,Forma_Ingresso,Ano_Conclusao,Sem_Conclusao,Codigo_Situacao_Aluno,Situacao_Aluno,Sexo,Idade,CRA,ENEM,Modalidade,PCD,10) Você se considera:,23) A renda bruta mensal (sem descontos) de seu grupo familiar:,Escola,Reingressante,Bolsista - Moradia,Bolsista - Alimentação,Iniciação Científica,Extensão
CRP,30003703,103,Agronomia,2014,1,L,SISU - Sistema de Seleção Unificada               ,2018,2,C,Conclusão                                         ,M,27,"73,6","657,04",9,N,c. Pardo(a).,a. Até 1 Salário Mínimo,Pública,N,N,N,N,N
CRP,30003705,103,Agronomia,2014,1,L,SISU - Sistema de Seleção Unificada               ,2018,1,C,Conclusão                                         ,M,33,"64,8",682,9,N,c. Pardo(a).,d. Entre 5 e 7 Salários Mínimos.,Privada,N,N,N,N,N
CRP,30003707,103,Agronomia,2014,1,Y,Processo Seletivo Alternativo - SiSU              ,2016,1,A,Estudante em abandono de curso                    ,M,24,"26,6","611,56",9,N,a. Branco(a).,d. Entre 5 e 7 Salários Mínimos.,Privada,N,N,N,N,N
CRP,30003711,103,Agronomia,2014,1,L,SISU - Sistema de Seleção Unificada               ,2018,1,C,Conclusão                                         ,M,33,"82,7","671,58",9,N,a. Branco(a).,c. Entre 3 e 5 Salários Mínimos.,Privada,N,N,N,N,N
CRP,30003718,103,Agronomia,2014,1,L,SISU - Sistema de Seleção Unificada               ,2014,2,A,Estudante em abandono de curso                    ,M,26,"36,2","652,92",9,N,c. Pardo(a).,f. Entre 10 e 20 Salários Mínimos.,Privada,N,N,N,N,N
CRP,30003719,103,Agronomia,2014,1,L,SISU - Sistema de Seleção Unificada               ,2014,1,A,Estudante em abandono de curso                    ,M,26,"12,6","613,86",9,N,,,Privada,N,N,N,N,N
CRP,30003721,103,Agronomia,2014,1,L,SISU - Sistema de Seleção Unificada               ,2014,1,A,Estudante em abandono de curso                    ,M,25,57,"652,62",9,N,,,Privada,N,N,N,N,S
CRP,30003722,103,Agronomia,2014,1,L,SISU - Sistema de Seleção Unificada               ,2018,1,C,Conclusão                                         ,M,28,"71,9","649,84",9,N,c. Pardo(a).,a. Até 1 Salário Mínimo,Pública,N,N,N,N,N
CRP,30003723,103,Agronomia,2014,1,L,SISU - Sistema de Seleção Unificada               ,2018,2,C,Conclusão                                         ,M,26,"63,5","637,2",9,N,d. Amarelo(a).,f. Entre 10 e 20 Salários Mínimos.,Privada,N,N,N,N,N
CRP,30003725,103,Agronomia,2014,1,L,SISU - Sistema de Seleção Unificada               ,2020,2,C,Conclusão                                         ,M,33,"67,7","587,06",5,N,c. Pardo(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30003728,103,Agronomia,2014,1,L,SISU - Sistema de Seleção Unificada               ,2019,1,C,Conclusão                                         ,M,25,"66,1","630,06",9,N,a. Branco(a).,f. Entre 10 e 20 Salários Mínimos.,Privada,N,N,N,N,N
CRP,30003731,103,Agronomia,2014,1,L,SISU - Sistema de Seleção Unificada               ,2014,2,A,Estudante em abandono de curso                    ,M,26,"44,8","624,54",9,N,a. Branco(a).,f. Entre 10 e 20 Salários Mínimos.,Privada,N,N,N,N,N
CRP,30003732,103,Agronomia,2014,1,L,SISU - Sistema de Seleção Unificada               ,2015,2,M,Mudança de Curso                                  ,M,25,"29,5",634,9,N,a. Branco(a).,c. Entre 3 e 5 Salários Mínimos.,Privada,N,N,N,N,N
CRP,30003733,103,Agronomia,2014,1,L,SISU - Sistema de Seleção Unificada               ,2016,1,D,Desligamento                                      ,M,27,"40,1","555,38",5,N,b. Preto(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30003734,103,Agronomia,2014,1,L,SISU - Sistema de Seleção Unificada               ,2014,2,A,Estudante em abandono de curso                    ,M,25,"43,2","616,78",9,N,a. Branco(a).,d. Entre 5 e 7 Salários Mínimos.,Privada,N,N,N,N,N
CRP,30003735,103,Agronomia,2014,1,L,SISU - Sistema de Seleção Unificada               ,2014,2,A,Estudante em abandono de curso                    ,M,25,"67,9","617,26",9,N,a. Branco(a).,f. Entre 10 e 20 Salários Mínimos.,Privada,N,N,N,N,N
CRP,30003737,103,Agronomia,2014,1,L,SISU - Sistema de Seleção Unificada               ,2016,2,A,Estudante em abandono de curso                    ,M,28,"37,6","618,08",9,N,a. Branco(a).,e. Entre 7 e 10 Salários Mínimos.,Privada,N,N,N,N,N
CRP,30003739,103,Agronomia,2014,1,L,SISU - Sistema de Seleção Unificada               ,2014,2,A,Estudante em abandono de curso                    ,M,27,"52,7","557,54",3,N,a. Branco(a).,c. Entre 3 e 5 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30003740,103,Agronomia,2014,1,L,SISU - Sistema de Seleção Unificada               ,2019,2,C,Conclusão                                         ,M,29,"63,5","613,78",9,N,a. Branco(a).,c. Entre 3 e 5 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30003741,110,Ciências Biológicas,2014,1,V,Vestibular                                        ,2017,2,C,Conclusão                                         ,M,26,"78,3","51,622",9,N,a. Branco(a).,b. Entre 1 e 3 Salários Mínimos.,Privada,N,N,N,N,N
CRP,30003752,110,Ciências Biológicas,2014,1,L,SISU - Sistema de Seleção Unificada               ,2014,2,A,Estudante em abandono de curso                    ,M,27,29,"663,3",9,N,,,Privada,N,N,N,N,N
CRP,30003753,110,Ciências Biológicas,2014,1,L,SISU - Sistema de Seleção Unificada               ,2016,1,A,Estudante em abandono de curso                    ,M,25,"58,9","680,26",9,N,a. Branco(a).,d. Entre 5 e 7 Salários Mínimos.,Privada,N,N,N,N,N
CRP,30003756,110,Ciências Biológicas,2014,1,Y,Processo Seletivo Alternativo - SiSU              ,2015,2,D,Desligamento                                      ,M,28,"33,4","475,12",9,N,c. Pardo(a).,d. Entre 5 e 7 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30003757,110,Ciências Biológicas,2014,1,L,SISU - Sistema de Seleção Unificada               ,2019,1,C,Conclusão                                         ,M,26,76,"649,6",9,N,a. Branco(a).,a. Até 1 Salário Mínimo,Privada,N,N,N,N,N
CRP,30003758,110,Ciências Biológicas,2014,1,L,SISU - Sistema de Seleção Unificada               ,2017,2,C,Conclusão                                         ,M,25,"73,9","655,66",9,N,a. Branco(a).,c. Entre 3 e 5 Salários Mínimos.,Privada,N,N,N,N,N
CRP,30003762,110,Ciências Biológicas,2014,1,L,SISU - Sistema de Seleção Unificada               ,2017,2,C,Conclusão                                         ,M,25,"79,2","656,16",9,N,a. Branco(a).,c. Entre 3 e 5 Salários Mínimos.,Privada,N,N,N,N,N
CRP,30003763,110,Ciências Biológicas,2014,1,L,SISU - Sistema de Seleção Unificada               ,2018,2,A,Estudante em abandono de curso                    ,M,26,"52,3","659,54",9,N,a. Branco(a).,e. Entre 7 e 10 Salários Mínimos.,Privada,N,N,N,N,N
CRP,30003764,110,Ciências Biológicas,2014,1,L,SISU - Sistema de Seleção Unificada               ,2014,2,A,Estudante em abandono de curso                    ,M,27,"8,9","605,58",9,N,a. Branco(a).,c. Entre 3 e 5 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30003765,110,Ciências Biológicas,2014,1,L,SISU - Sistema de Seleção Unificada               ,2016,1,A,Estudante em abandono de curso                    ,M,42,"28,2","583,52",7,N,c. Pardo(a).,c. Entre 3 e 5 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30003776,110,Ciências Biológicas,2014,1,L,SISU - Sistema de Seleção Unificada               ,2017,2,C,Conclusão                                         ,M,24,"72,5",564,9,N,d. Amarelo(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30003779,110,Ciências Biológicas,2014,1,L,SISU - Sistema de Seleção Unificada               ,2015,2,M,Mudança de Curso                                  ,M,27,"62,5","545,32",7,N,a. Branco(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30003781,110,Ciências Biológicas,2014,1,L,SISU - Sistema de Seleção Unificada               ,2017,2,D,Desligamento                                      ,M,29,"52,2","565,2",9,N,a. Branco(a).,c. Entre 3 e 5 Salários Mínimos.,Privada,N,N,N,N,N
CRP,30003785,110,Ciências Biológicas,2014,1,L,SISU - Sistema de Seleção Unificada               ,2015,2,M,Mudança de Curso                                  ,M,29,"34,8","536,58",3,N,a. Branco(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30003786,110,Ciências Biológicas,2014,1,L,SISU - Sistema de Seleção Unificada               ,2016,0,M,Mudança de Curso                                  ,M,29,"42,7","494,62",1,N,b. Preto(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30003789,110,Ciências Biológicas,2014,1,L,SISU - Sistema de Seleção Unificada               ,2015,1,D,Desligamento                                      ,M,28,"29,9",541,9,N,b. Preto(a).,a. Até 1 Salário Mínimo,Pública,N,N,N,N,N
CRP,30003791,110,Ciências Biológicas,2014,1,L,SISU - Sistema de Seleção Unificada               ,2015,1,A,Estudante em abandono de curso                    ,M,27,"9,8","520,58",9,N,a. Branco(a).,c. Entre 3 e 5 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30003792,110,Ciências Biológicas,2014,1,L,SISU - Sistema de Seleção Unificada               ,2017,0,A,Estudante em abandono de curso                    ,M,25,"48,5","531,7",9,N,c. Pardo(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30003795,110,Ciências Biológicas,2014,1,Y,Processo Seletivo Alternativo - SiSU              ,2017,2,A,Estudante em abandono de curso                    ,M,28,"53,6","499,74",9,N,c. Pardo(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30003799,109,Ciências Contábeis,2014,1,V,Vestibular                                        ,2018,1,C,Conclusão                                         ,M,25,"87,2","54,944",9,N,c. Pardo(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30003804,109,Ciências Contábeis,2014,1,L,SISU - Sistema de Seleção Unificada               ,2018,1,C,Conclusão                                         ,M,26,"76,3","624,1",9,N,a. Branco(a).,c. Entre 3 e 5 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30003808,109,Ciências Contábeis,2014,1,L,SISU - Sistema de Seleção Unificada               ,2018,1,C,Conclusão                                         ,M,26,"76,8","628,52",7,N,a. Branco(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30003810,109,Ciências Contábeis,2014,1,L,SISU - Sistema de Seleção Unificada               ,2014,2,A,Estudante em abandono de curso                    ,M,26,"31,7","648,18",9,N,a. Branco(a).,e. Entre 7 e 10 Salários Mínimos.,Privada,N,N,N,N,N
CRP,30003814,109,Ciências Contábeis,2014,1,L,SISU - Sistema de Seleção Unificada               ,2017,2,C,Conclusão                                         ,M,25,"88,6","639,94",9,N,a. Branco(a).,a. Até 1 Salário Mínimo,Pública,N,N,N,N,N
CRP,30003816,109,Ciências Contábeis,2014,1,L,SISU - Sistema de Seleção Unificada               ,2015,2,A,Estudante em abandono de curso                    ,M,25,86,"616,18",1,N,c. Pardo(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30003819,109,Ciências Contábeis,2014,1,L,SISU - Sistema de Seleção Unificada               ,2018,1,C,Conclusão                                         ,M,30,"74,3","615,02",1,N,c. Pardo(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30003820,109,Ciências Contábeis,2014,1,Y,Processo Seletivo Alternativo - SiSU              ,2014,2,A,Estudante em abandono de curso                    ,M,27,18,"539,74",9,N,c. Pardo(a).,e. Entre 7 e 10 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30003825,109,Ciências Contábeis,2014,1,L,SISU - Sistema de Seleção Unificada               ,2017,2,C,Conclusão                                         ,M,26,81,"636,26",9,N,e. Indígena.,a. Até 1 Salário Mínimo,Pública,N,N,N,N,N
CRP,30003829,109,Ciências Contábeis,2014,1,L,SISU - Sistema de Seleção Unificada               ,2018,1,C,Conclusão                                         ,M,42,"88,1","610,64",9,N,c. Pardo(a).,d. Entre 5 e 7 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30003834,109,Ciências Contábeis,2014,1,L,SISU - Sistema de Seleção Unificada               ,2014,2,A,Estudante em abandono de curso                    ,M,27,"39,4","580,02",9,N,a. Branco(a).,c. Entre 3 e 5 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30003838,109,Ciências Contábeis,2014,1,L,SISU - Sistema de Seleção Unificada               ,2017,2,C,Conclusão                                         ,M,25,"85,6","578,94",7,N,a. Branco(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30003840,109,Ciências Contábeis,2014,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,M,39,"65,4","583,16",7,N,c. Pardo(a).,c. Entre 3 e 5 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30003845,109,Ciências Contábeis,2014,1,L,SISU - Sistema de Seleção Unificada               ,2018,2,C,Conclusão                                         ,M,28,77,"577,2",1,N,c. Pardo(a).,c. Entre 3 e 5 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30003847,109,Ciências Contábeis,2014,1,L,SISU - Sistema de Seleção Unificada               ,2020,3,C,Conclusão                                         ,M,35,"67,6","559,58",9,N,c. Pardo(a).,c. Entre 3 e 5 Salários Mínimos.,Privada,N,N,N,N,N
CRP,30003848,109,Ciências Contábeis,2014,1,L,SISU - Sistema de Seleção Unificada               ,2015,1,A,Estudante em abandono de curso                    ,M,25,"17,3","554,1",9,N,a. Branco(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30003851,109,Ciências Contábeis,2014,1,L,SISU - Sistema de Seleção Unificada               ,2017,2,C,Conclusão                                         ,M,27,"76,8","544,92",9,N,a. Branco(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30003858,109,Ciências Contábeis,2014,1,L,SISU - Sistema de Seleção Unificada               ,2018,1,C,Conclusão                                         ,M,30,"75,2","542,26",9,N,a. Branco(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30003873,106,Ciência e Tecnologia de Alimentos,2014,1,Y,Processo Seletivo Alternativo - SiSU              ,2015,2,A,Estudante em abandono de curso                    ,M,25,"41,1","433,08",3,N,a. Branco(a).,a. Até 1 Salário Mínimo,Pública,N,N,N,N,N
CRP,30003883,106,Ciência e Tecnologia de Alimentos,2014,1,L,SISU - Sistema de Seleção Unificada               ,2015,2,A,Estudante em abandono de curso                    ,M,31,"68,1","578,4",1,N,b. Preto(a).,a. Até 1 Salário Mínimo,Pública,N,N,N,N,N
CRP,30003886,106,Ciência e Tecnologia de Alimentos,2014,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,M,27,"57,6","615,1",9,N,a. Branco(a).,d. Entre 5 e 7 Salários Mínimos.,Privada,N,N,N,N,N
CRP,30003887,106,Ciência e Tecnologia de Alimentos,2014,1,L,SISU - Sistema de Seleção Unificada               ,2014,1,A,Estudante em abandono de curso                    ,M,29,0,"578,68",1,N,,,Pública,N,N,N,N,N
CRP,30003893,106,Ciência e Tecnologia de Alimentos,2014,1,L,SISU - Sistema de Seleção Unificada               ,2015,2,M,Mudança de Curso                                  ,M,26,"47,9","575,5",1,N,c. Pardo(a).,a. Até 1 Salário Mínimo,Pública,N,N,N,N,N
CRP,30003895,106,Ciência e Tecnologia de Alimentos,2014,1,L,SISU - Sistema de Seleção Unificada               ,2014,1,A,Estudante em abandono de curso                    ,M,27,18,"496,92",9,N,,,Pública,N,N,N,N,N
CRP,30003917,108,Engenharia Civil,2014,1,V,Vestibular                                        ,2020,4,C,Conclusão                                         ,M,25,"60,8","66,13",9,N,c. Pardo(a).,e. Entre 7 e 10 Salários Mínimos.,Privada,N,N,N,N,N
CRP,30003922,108,Engenharia Civil,2014,1,V,Vestibular                                        ,2016,2,D,Desligamento                                      ,M,25,"38,2","54,752",5,N,c. Pardo(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30003923,108,Engenharia Civil,2014,1,V,Vestibular                                        ,2020,2,C,Conclusão                                         ,M,25,"69,2","65,112",9,N,a. Branco(a).,d. Entre 5 e 7 Salários Mínimos.,Privada,N,N,N,N,N
CRP,30003924,108,Engenharia Civil,2014,1,V,Vestibular                                        ,2019,2,C,Conclusão                                         ,M,25,"76,4","65,782",9,N,a. Branco(a).,b. Entre 1 e 3 Salários Mínimos.,Privada,N,N,N,N,N
